tarih;saat;yukleme_adedi;yukleme_yapilan_kart_adedi
2020-03-26;19;937;919
2020-03-26;20;436;430
2020-03-26;21;217;215
2020-03-26;22;114;113
2020-03-26;23;36;36
2020-03-27;0;5;5
2020-03-27;1;2;2
2020-03-27;6;57;56
2020-03-27;7;692;688
2020-03-27;8;552;543
2020-03-27;9;398;395
2020-03-27;10;432;422
2020-03-27;11;490;477
2020-03-27;12;520;511
2020-03-27;13;558;548
2020-03-27;14;623;609
2020-03-27;15;597;592
2020-03-27;16;513;509
2020-03-27;17;537;528
2020-03-27;18;862;855
2020-03-27;19;827;823
2020-03-27;20;388;381
2020-03-27;21;218;217
2020-03-27;22;94;93
2020-03-27;23;35;34
2020-03-28;0;3;3
2020-03-28;1;1;1
2020-03-28;5;1;1
2020-03-28;6;39;39
2020-03-28;7;540;532
2020-03-28;8;429;427
2020-03-28;9;245;241
2020-03-28;10;288;285
2020-03-28;11;366;359
2020-03-28;12;459;452
2020-03-28;13;611;608
2020-03-28;14;696;691
2020-03-28;15;637;631
2020-03-28;16;587;579
2020-03-28;17;653;644
2020-03-28;18;731;722
2020-03-28;19;725;722
2020-03-28;20;427;421
2020-03-28;21;205;201
2020-03-28;22;104;101
2020-03-28;23;26;25
2020-03-29;0;2;2
2020-03-29;6;5;5
2020-03-29;7;81;81
2020-03-29;8;183;181
2020-03-29;9;251;248
2020-03-29;10;344;338
2020-03-29;11;412;400
2020-03-29;12;611;602
2020-03-29;13;699;691
2020-03-29;14;726;709
2020-03-29;15;618;600
2020-03-29;16;593;583
2020-03-29;17;597;590
2020-03-29;18;584;574
2020-03-29;19;552;544
2020-03-29;20;315;312
2020-03-29;21;183;180
2020-03-29;22;95;94
2020-03-29;23;29;29
2020-03-30;0;4;4
2020-03-30;1;4;4
2020-03-30;6;66;64
2020-03-30;7;910;902
2020-03-30;8;622;617
2020-03-30;9;457;452
2020-03-30;10;427;421
2020-03-30;11;522;516
2020-03-30;12;540;526
2020-03-30;13;555;551
2020-03-30;14;602;595
2020-03-30;15;554;546
2020-03-30;16;485;481
2020-03-30;17;578;573
2020-03-30;18;1039;1023
2020-03-30;19;843;833
2020-03-30;20;404;400
2020-03-30;21;192;190
2020-03-30;22;99;97
2020-03-30;23;32;32
2020-03-31;0;2;2
2020-03-31;1;1;1
2020-03-31;3;1;1
2020-03-31;6;39;39
2020-03-31;7;578;572
2020-03-31;8;471;467
2020-03-31;9;412;407
2020-03-31;10;377;373
2020-03-31;11;401;394
2020-03-31;12;459;453
2020-03-31;13;493;487
2020-03-31;14;577;564
2020-03-31;15;516;513
2020-03-31;16;425;420
2020-03-31;17;527;521
2020-03-31;18;781;775
2020-03-31;19;703;693
2020-03-31;20;319;316
2020-03-31;21;181;178
2020-03-31;22;74;74
2020-03-31;23;24;24
2020-04-01;0;7;7
2020-04-01;6;37;37
2020-04-01;7;625;618
2020-04-01;8;505;501
2020-04-01;9;348;343
2020-04-01;10;351;350
2020-04-01;11;442;435
2020-04-01;12;501;492
2020-04-01;13;503;496
2020-04-01;14;562;551
2020-04-01;15;564;556
2020-04-01;16;463;450
2020-04-01;17;516;507
2020-04-01;18;709;703
2020-04-01;19;686;672
2020-04-01;20;377;371
2020-04-01;21;155;152
2020-04-01;22;63;61
2020-04-01;23;36;34
2020-04-02;0;5;5
2020-04-02;1;4;4
2020-04-02;2;1;1
2020-04-02;3;1;1
2020-04-02;4;1;1
2020-04-02;6;65;65
2020-04-02;7;602;599
2020-04-02;8;482;478
2020-04-02;9;370;366
2020-04-02;10;396;390
2020-04-02;11;457;449
2020-04-02;12;497;491
2020-04-02;13;559;547
2020-04-02;14;540;533
2020-04-02;15;530;520
2020-04-02;16;526;511
2020-04-02;17;540;530
2020-04-02;18;646;642
2020-04-02;19;676;672
2020-04-02;20;363;357
2020-04-02;21;178;177
2020-04-02;22;74;73
2020-04-02;23;25;25
2020-04-03;0;4;4
2020-04-03;6;32;32
2020-04-03;7;548;545
2020-04-03;8;498;493
2020-04-03;9;352;347
2020-04-03;10;370;370
2020-04-03;11;431;426
2020-04-03;12;455;451
2020-04-03;13;510;501
2020-04-03;14;553;547
2020-04-03;15;480;470
2020-04-03;16;496;489
2020-04-03;17;527;520
2020-04-03;18;668;666
2020-04-03;19;593;585
2020-04-03;20;327;322
2020-04-03;21;145;144
2020-04-03;22;64;63
2020-04-03;23;29;29
2020-04-04;0;1;1
2020-04-04;6;26;26
2020-04-04;7;382;380
2020-04-04;8;291;289
2020-04-04;9;216;215
2020-04-04;10;205;203
2020-04-04;11;264;260
2020-04-04;12;325;320
2020-04-04;13;397;392
2020-04-04;14;413;408
2020-04-04;15;441;435
2020-04-04;16;451;446
2020-04-04;17;424;420
2020-04-04;18;465;462
2020-04-04;19;391;386
2020-04-04;20;184;183
2020-04-04;21;77;77
2020-04-04;22;37;36
2020-04-04;23;15;15
2020-04-05;6;4;4
2020-04-05;7;27;26
2020-04-05;8;49;49
2020-04-05;9;75;75
2020-04-05;10;126;123
2020-04-05;11;213;210
2020-04-05;12;257;253
2020-04-05;13;310;305
2020-04-05;14;340;337
2020-04-05;15;287;286
2020-04-05;16;293;289
2020-04-05;17;295;294
2020-04-05;18;322;316
2020-04-05;19;314;309
2020-04-05;20;249;244
2020-04-05;21;113;110
2020-04-05;22;55;55
2020-04-05;23;25;25
2020-04-06;0;10;10
2020-04-06;2;1;1
2020-04-06;6;71;70
2020-04-06;7;621;614
2020-04-06;8;462;456
2020-04-06;9;411;410
2020-04-06;10;381;374
2020-04-06;11;456;452
2020-04-06;12;513;507
2020-04-06;13;480;475
2020-04-06;14;525;520
2020-04-06;15;402;398
2020-04-06;16;420;418
2020-04-06;17;517;512
2020-04-06;18;633;631
2020-04-06;19;687;675
2020-04-06;20;272;270
2020-04-06;21;135;133
2020-04-06;22;54;54
2020-04-06;23;22;22
2020-04-07;0;4;4
2020-04-07;3;1;1
2020-04-07;6;57;57
2020-04-07;7;459;458
2020-04-07;8;358;355
2020-04-07;9;288;285
2020-04-07;10;329;327
2020-04-07;11;363;358
2020-04-07;12;367;364
2020-04-07;13;359;354
2020-04-07;14;403;394
2020-04-07;15;377;372
2020-04-07;16;409;404
2020-04-07;17;472;469
2020-04-07;18;591;588
2020-04-07;19;493;492
2020-04-07;20;225;221
2020-04-07;21;113;111
2020-04-07;22;46;45
2020-04-07;23;25;25
2020-04-08;0;3;3
2020-04-08;1;1;1
2020-04-08;5;2;2
2020-04-08;6;58;57
2020-04-08;7;438;435
2020-04-08;8;331;326
2020-04-08;9;311;308
2020-04-08;10;332;327
2020-04-08;11;372;370
2020-04-08;12;409;404
2020-04-08;13;421;416
2020-04-08;14;414;413
2020-04-08;15;379;376
2020-04-08;16;389;387
2020-04-08;17;501;493
2020-04-08;18;594;584
2020-04-08;19;500;494
2020-04-08;20;202;199
2020-04-08;21;99;98
2020-04-08;22;55;54
2020-04-08;23;24;24
2020-04-09;0;1;1
2020-04-09;2;1;1
2020-04-09;6;37;37
2020-04-09;7;385;383
2020-04-09;8;349;348
2020-04-09;9;263;259
2020-04-09;10;246;240
2020-04-09;11;309;304
2020-04-09;12;412;407
2020-04-09;13;409;402
2020-04-09;14;412;406
2020-04-09;15;403;400
2020-04-09;16;431;424
2020-04-09;17;439;436
2020-04-09;18;523;522
2020-04-09;19;523;520
2020-04-09;20;248;244
2020-04-09;21;134;133
2020-04-09;22;59;59
2020-04-09;23;18;18
2020-04-10;0;5;5
2020-04-10;6;35;35
2020-04-10;7;412;404
2020-04-10;8;385;381
2020-04-10;9;327;319
2020-04-10;10;310;307
2020-04-10;11;358;356
2020-04-10;12;399;394
2020-04-10;13;437;431
2020-04-10;14;469;465
2020-04-10;15;440;434
2020-04-10;16;427;419
2020-04-10;17;432;426
2020-04-10;18;476;470
2020-04-10;19;533;529
2020-04-10;20;258;258
2020-04-10;21;118;117
2020-04-10;22;53;52
2020-04-10;23;21;21
2020-04-11;0;1;1
2020-04-11;8;1;1
2020-04-11;16;4;4
2020-04-11;17;1;1
2020-04-12;8;1;1
2020-04-12;20;1;1
2020-04-12;21;3;3
2020-04-12;23;2;2
2020-04-13;0;7;7
2020-04-13;1;1;1
2020-04-13;4;2;2
2020-04-13;6;98;97
2020-04-13;7;790;783
2020-04-13;8;477;472
2020-04-13;9;422;420
2020-04-13;10;478;471
2020-04-13;11;507;500
2020-04-13;12;536;531
2020-04-13;13;591;584
2020-04-13;14;568;563
2020-04-13;15;518;510
2020-04-13;16;475;469
2020-04-13;17;585;577
2020-04-13;18;728;716
2020-04-13;19;788;781
2020-04-13;20;378;374
2020-04-13;21;168;168
2020-04-13;22;56;56
2020-04-13;23;26;26
2020-04-14;0;6;6
2020-04-14;1;1;1
2020-04-14;2;1;1
2020-04-14;3;1;1
2020-04-14;6;58;57
2020-04-14;7;566;558
2020-04-14;8;461;459
2020-04-14;9;391;382
2020-04-14;10;379;374
2020-04-14;11;424;418
2020-04-14;12;453;448
2020-04-14;13;436;431
2020-04-14;14;487;483
2020-04-14;15;447;442
2020-04-14;16;396;389
2020-04-14;17;476;469
2020-04-14;18;560;551
2020-04-14;19;605;603
2020-04-14;20;317;315
2020-04-14;21;142;138
2020-04-14;22;65;65
2020-04-14;23;26;26
2020-04-15;0;6;6
2020-04-15;5;3;3
2020-04-15;6;51;51
2020-04-15;7;502;501
2020-04-15;8;423;421
2020-04-15;9;347;344
2020-04-15;10;322;321
2020-04-15;11;370;365
2020-04-15;12;396;391
2020-04-15;13;430;424
2020-04-15;14;490;483
2020-04-15;15;420;415
2020-04-15;16;343;340
2020-04-15;17;437;432
2020-04-15;18;561;556
2020-04-15;19;586;575
2020-04-15;20;292;289
2020-04-15;21;132;131
2020-04-15;22;65;65
2020-04-15;23;22;22
2020-04-16;0;5;5
2020-04-16;2;2;2
2020-04-16;6;34;34
2020-04-16;7;481;477
2020-04-16;8;380;376
2020-04-16;9;320;317
2020-04-16;10;297;294
2020-04-16;11;329;321
2020-04-16;12;391;385
2020-04-16;13;450;446
2020-04-16;14;451;444
2020-04-16;15;399;393
2020-04-16;16;380;377
2020-04-16;17;439;431
2020-04-16;18;598;594
2020-04-16;19;592;585
2020-04-16;20;265;261
2020-04-16;21;142;139
2020-04-16;22;68;67
2020-04-16;23;24;24
2020-04-17;0;3;3
2020-04-17;2;1;1
2020-04-17;5;1;1
2020-04-17;6;66;66
2020-04-17;7;472;470
2020-04-17;8;400;397
2020-04-17;9;343;336
2020-04-17;10;373;363
2020-04-17;11;420;415
2020-04-17;12;455;448
2020-04-17;13;476;471
2020-04-17;14;530;524
2020-04-17;15;485;477
2020-04-17;16;486;479
2020-04-17;17;495;486
2020-04-17;18;518;513
2020-04-17;19;583;577
2020-04-17;20;334;332
2020-04-17;21;166;163
2020-04-17;22;31;31
2020-04-17;23;4;4
2020-04-18;10;1;1
2020-04-18;13;1;1
2020-04-18;14;1;1
2020-04-18;19;1;1
2020-04-18;21;1;1
2020-04-19;11;1;1
2020-04-19;12;1;1
2020-04-19;13;2;2
2020-04-19;15;1;1
2020-04-19;18;2;2
2020-04-19;19;1;1
2020-04-19;20;1;1
2020-04-19;21;3;3
2020-04-19;22;8;8
2020-04-19;23;5;5
2020-04-20;0;4;4
2020-04-20;1;2;2
2020-04-20;5;1;1
2020-04-20;6;104;104
2020-04-20;7;921;914
2020-04-20;8;644;642
2020-04-20;9;564;558
2020-04-20;10;542;534
2020-04-20;11;672;667
2020-04-20;12;639;629
2020-04-20;13;624;620
2020-04-20;14;645;637
2020-04-20;15;585;581
2020-04-20;16;559;551
2020-04-20;17;590;583
2020-04-20;18;825;816
2020-04-20;19;843;830
2020-04-20;20;406;400
2020-04-20;21;180;179
2020-04-20;22;86;84
2020-04-20;23;30;30
2020-04-21;0;6;6
2020-04-21;6;52;51
2020-04-21;7;555;551
2020-04-21;8;485;481
2020-04-21;9;447;443
2020-04-21;10;472;469
2020-04-21;11;517;512
2020-04-21;12;559;554
2020-04-21;13;552;545
2020-04-21;14;665;660
2020-04-21;15;512;505
2020-04-21;16;509;503
2020-04-21;17;519;513
2020-04-21;18;589;586
2020-04-21;19;616;613
2020-04-21;20;353;349
2020-04-21;21;187;182
2020-04-21;22;96;95
2020-04-21;23;30;30
2020-04-22;0;1;1
2020-04-22;1;2;2
2020-04-22;2;2;2
2020-04-22;6;40;40
2020-04-22;7;504;498
2020-04-22;8;450;448
2020-04-22;9;446;444
2020-04-22;10;528;519
2020-04-22;11;515;511
2020-04-22;12;587;579
2020-04-22;13;613;608
2020-04-22;14;611;607
2020-04-22;15;548;544
2020-04-22;16;510;506
2020-04-22;17;507;502
2020-04-22;18;545;538
2020-04-22;19;555;551
2020-04-22;20;278;274
2020-04-22;21;171;169
2020-04-22;22;75;74
2020-04-22;23;16;15
2020-04-23;9;6;6
2020-04-23;10;8;7
2020-04-23;11;5;5
2020-04-23;12;16;16
2020-04-23;13;12;12
2020-04-23;14;2;2
2020-04-23;16;2;2
2020-04-23;20;1;1
2020-04-24;9;5;5
2020-04-24;10;10;10
2020-04-24;11;15;14
2020-04-24;12;35;33
2020-04-24;13;13;13
2020-04-24;14;1;1
2020-04-24;16;1;1
2020-04-25;12;1;1
2020-04-25;14;1;1
2020-04-25;19;1;1
2020-04-26;12;1;1
2020-04-26;14;1;1
2020-04-26;15;1;1
2020-04-26;16;1;1
2020-04-26;17;1;1
2020-04-26;18;1;1
2020-04-26;19;1;1
2020-04-26;20;2;2
2020-04-26;21;8;8
2020-04-26;22;7;7
2020-04-26;23;5;5
2020-04-27;0;4;4
2020-04-27;1;2;2
2020-04-27;2;1;1
2020-04-27;3;1;1
2020-04-27;4;2;2
2020-04-27;6;56;56
2020-04-27;7;654;649
2020-04-27;8;595;587
2020-04-27;9;590;581
2020-04-27;10;644;639
2020-04-27;11;697;691
2020-04-27;12;722;716
2020-04-27;13;803;796
2020-04-27;14;775;770
2020-04-27;15;791;772
2020-04-27;16;795;786
2020-04-27;17;851;839
2020-04-27;18;835;823
2020-04-27;19;291;287
2020-04-27;20;168;166
2020-04-27;21;168;167
2020-04-27;22;122;121
2020-04-27;23;48;47
2020-04-28;0;8;8
2020-04-28;1;1;1
2020-04-28;3;2;2
2020-04-28;4;2;2
2020-04-28;5;1;1
2020-04-28;6;33;33
2020-04-28;7;418;416
2020-04-28;8;425;424
2020-04-28;9;471;469
2020-04-28;10;461;457
2020-04-28;11;492;488
2020-04-28;12;538;532
2020-04-28;13;530;524
2020-04-28;14;634;629
2020-04-28;15;546;541
2020-04-28;16;525;518
2020-04-28;17;730;721
2020-04-28;18;700;692
2020-04-28;19;226;225
2020-04-28;20;144;142
2020-04-28;21;148;148
2020-04-28;22;95;92
2020-04-28;23;37;37
2020-04-29;0;13;13
2020-04-29;1;1;1
2020-04-29;2;1;1
2020-04-29;4;1;1
2020-04-29;5;2;2
2020-04-29;6;38;38
2020-04-29;7;372;371
2020-04-29;8;381;380
2020-04-29;9;403;401
2020-04-29;10;417;415
2020-04-29;11;447;441
2020-04-29;12;455;451
2020-04-29;13;532;524
2020-04-29;14;578;569
2020-04-29;15;504;501
2020-04-29;16;498;489
2020-04-29;17;661;651
2020-04-29;18;637;632
2020-04-29;19;189;188
2020-04-29;20;146;145
2020-04-29;21;147;145
2020-04-29;22;96;96
2020-04-29;23;35;34
2020-04-30;0;9;8
2020-04-30;1;5;5
2020-04-30;3;1;1
2020-04-30;4;2;2
2020-04-30;6;38;38
2020-04-30;7;330;327
2020-04-30;8;416;412
2020-04-30;9;421;417
2020-04-30;10;439;428
2020-04-30;11;461;456
2020-04-30;12;538;523
2020-04-30;13;603;595
2020-04-30;14;616;611
2020-04-30;15;622;613
2020-04-30;16;586;581
2020-04-30;17;656;647
2020-04-30;18;584;574
2020-04-30;19;191;191
2020-04-30;20;127;125
2020-04-30;21;138;136
2020-04-30;22;109;107
2020-04-30;23;22;20
2020-05-01;0;1;1
2020-05-01;8;1;1
2020-05-01;9;7;7
2020-05-01;10;19;18
2020-05-01;11;29;29
2020-05-01;12;32;32
2020-05-01;13;25;25
2020-05-01;14;3;3
2020-05-01;17;1;1
2020-05-01;20;1;1
2020-05-02;4;1;1
2020-05-02;7;1;1
2020-05-02;15;2;2
2020-05-02;21;1;1
2020-05-02;22;1;1
2020-05-03;10;2;1
2020-05-03;13;2;2
2020-05-03;14;2;2
2020-05-03;15;2;2
2020-05-03;16;1;1
2020-05-03;17;2;2
2020-05-03;18;1;1
2020-05-03;19;2;2
2020-05-03;20;3;3
2020-05-03;21;6;6
2020-05-03;22;2;2
2020-05-03;23;4;4
2020-05-04;0;5;5
2020-05-04;1;1;1
2020-05-04;2;1;1
2020-05-04;3;2;2
2020-05-04;4;1;1
2020-05-04;5;1;1
2020-05-04;6;41;41
2020-05-04;7;671;665
2020-05-04;8;636;631
2020-05-04;9;602;599
2020-05-04;10;634;631
2020-05-04;11;721;710
2020-05-04;12;784;781
2020-05-04;13;751;739
2020-05-04;14;722;717
2020-05-04;15;693;684
2020-05-04;16;742;733
2020-05-04;17;875;863
2020-05-04;18;1025;1010
2020-05-04;19;401;398
2020-05-04;20;170;169
2020-05-04;21;255;250
2020-05-04;22;131;130
2020-05-04;23;62;62
2020-05-05;0;7;7
2020-05-05;1;4;4
2020-05-05;3;1;1
2020-05-05;4;3;3
2020-05-05;5;1;1
2020-05-05;6;35;35
2020-05-05;7;379;377
2020-05-05;8;434;429
2020-05-05;9;462;458
2020-05-05;10;505;501
2020-05-05;11;530;524
2020-05-05;12;572;562
2020-05-05;13;605;601
2020-05-05;14;687;675
2020-05-05;15;621;620
2020-05-05;16;647;639
2020-05-05;17;783;776
2020-05-05;18;813;808
2020-05-05;19;331;326
2020-05-05;20;138;136
2020-05-05;21;184;180
2020-05-05;22;127;125
2020-05-05;23;37;36
2020-05-06;0;11;11
2020-05-06;1;2;2
2020-05-06;2;2;2
2020-05-06;3;4;4
2020-05-06;4;3;3
2020-05-06;5;1;1
2020-05-06;6;42;42
2020-05-06;7;392;392
2020-05-06;8;390;390
2020-05-06;9;397;396
2020-05-06;10;433;431
2020-05-06;11;494;489
2020-05-06;12;568;561
2020-05-06;13;618;614
2020-05-06;14;613;607
2020-05-06;15;568;563
2020-05-06;16;563;557
2020-05-06;17;733;726
2020-05-06;18;816;809
2020-05-06;19;366;361
2020-05-06;20;175;173
2020-05-06;21;212;209
2020-05-06;22;127;125
2020-05-06;23;39;39
2020-05-07;0;14;14
2020-05-07;1;1;1
2020-05-07;2;1;1
2020-05-07;3;1;1
2020-05-07;4;5;5
2020-05-07;5;2;2
2020-05-07;6;34;34
2020-05-07;7;376;374
2020-05-07;8;383;379
2020-05-07;9;453;450
2020-05-07;10;445;442
2020-05-07;11;528;524
2020-05-07;12;493;488
2020-05-07;13;552;543
2020-05-07;14;659;654
2020-05-07;15;582;569
2020-05-07;16;611;604
2020-05-07;17;688;676
2020-05-07;18;763;758
2020-05-07;19;295;291
2020-05-07;20;142;142
2020-05-07;21;161;159
2020-05-07;22;108;108
2020-05-07;23;61;61
2020-05-08;0;5;5
2020-05-08;1;1;1
2020-05-08;2;2;2
2020-05-08;3;1;1
2020-05-08;5;2;2
2020-05-08;6;31;30
2020-05-08;7;346;344
2020-05-08;8;357;351
2020-05-08;9;311;308
2020-05-08;10;404;398
2020-05-08;11;489;478
2020-05-08;12;534;528
2020-05-08;13;583;572
2020-05-08;14;642;631
2020-05-08;15;644;632
2020-05-08;16;610;602
2020-05-08;17;757;748
2020-05-08;18;712;705
2020-05-08;19;301;295
2020-05-08;20;130;128
2020-05-08;21;172;163
2020-05-08;22;106;106
2020-05-08;23;31;31
2020-05-09;6;1;1
2020-05-09;11;1;1
2020-05-09;15;1;1
2020-05-09;16;1;1
2020-05-09;17;1;1
2020-05-09;22;1;1
2020-05-10;10;1;1
2020-05-10;11;2;2
2020-05-10;13;1;1
2020-05-10;14;1;1
2020-05-10;15;3;3
2020-05-10;16;1;1
2020-05-10;17;2;2
2020-05-10;18;4;4
2020-05-10;19;1;1
2020-05-10;20;2;2
2020-05-10;21;4;4
2020-05-10;22;2;2
2020-05-10;23;7;7
2020-05-11;0;10;10
2020-05-11;1;2;2
2020-05-11;2;2;2
2020-05-11;3;3;3
2020-05-11;4;2;2
2020-05-11;5;3;3
2020-05-11;6;59;59
2020-05-11;7;731;724
2020-05-11;8;670;666
2020-05-11;9;658;653
2020-05-11;10;757;750
2020-05-11;11;777;770
2020-05-11;12;779;771
2020-05-11;13;841;832
2020-05-11;14;840;827
2020-05-11;15;762;757
2020-05-11;16;783;764
2020-05-11;17;908;902
2020-05-11;18;1035;1024
2020-05-11;19;547;539
2020-05-11;20;178;177
2020-05-11;21;284;278
2020-05-11;22;204;200
2020-05-11;23;83;83
2020-05-12;0;6;6
2020-05-12;1;1;1
2020-05-12;2;2;2
2020-05-12;3;5;5
2020-05-12;4;2;2
2020-05-12;6;45;45
2020-05-12;7;395;392
2020-05-12;8;491;482
2020-05-12;9;494;491
2020-05-12;10;556;552
2020-05-12;11;567;560
2020-05-12;12;607;603
2020-05-12;13;588;584
2020-05-12;14;735;730
2020-05-12;15;657;648
2020-05-12;16;591;583
2020-05-12;17;748;737
2020-05-12;18;825;820
2020-05-12;19;438;435
2020-05-12;20;149;144
2020-05-12;21;252;246
2020-05-12;22;159;158
2020-05-12;23;73;71
2020-05-13;0;22;21
2020-05-13;1;3;3
2020-05-13;3;4;4
2020-05-13;6;30;30
2020-05-13;7;418;414
2020-05-13;8;435;429
2020-05-13;9;473;473
2020-05-13;10;599;591
2020-05-13;11;611;605
2020-05-13;12;614;609
2020-05-13;13;673;668
2020-05-13;14;711;705
2020-05-13;15;643;629
2020-05-13;16;570;566
2020-05-13;17;732;724
2020-05-13;18;800;790
2020-05-13;19;398;395
2020-05-13;20;143;141
2020-05-13;21;233;229
2020-05-13;22;165;164
2020-05-13;23;72;70
2020-05-14;0;23;23
2020-05-14;3;4;4
2020-05-14;4;2;2
2020-05-14;5;1;1
2020-05-14;6;35;35
2020-05-14;7;367;365
2020-05-14;8;429;423
2020-05-14;9;472;466
2020-05-14;10;518;513
2020-05-14;11;575;570
2020-05-14;12;602;596
2020-05-14;13;603;596
2020-05-14;14;677;673
2020-05-14;15;602;591
2020-05-14;16;578;569
2020-05-14;17;764;759
2020-05-14;18;817;806
2020-05-14;19;408;404
2020-05-14;20;160;156
2020-05-14;21;265;263
2020-05-14;22;189;187
2020-05-14;23;92;92
2020-05-15;0;15;15
2020-05-15;1;2;2
2020-05-15;3;2;2
2020-05-15;4;5;5
2020-05-15;5;2;2
2020-05-15;6;33;33
2020-05-15;7;353;352
2020-05-15;8;445;443
2020-05-15;9;550;544
2020-05-15;10;780;765
2020-05-15;11;1014;1003
2020-05-15;12;917;904
2020-05-15;13;920;907
2020-05-15;14;940;928
2020-05-15;15;877;865
2020-05-15;16;782;771
2020-05-15;17;823;811
2020-05-15;18;767;761
2020-05-15;19;468;463
2020-05-15;20;159;157
2020-05-15;21;253;248
2020-05-15;22;182;182
2020-05-15;23;70;69
2020-05-16;8;1;1
2020-05-16;12;4;4
2020-05-16;13;1;1
2020-05-16;17;1;1
2020-05-16;21;1;1
2020-05-17;13;1;1
2020-05-17;17;1;1
2020-05-17;22;1;1
2020-05-18;10;8;8
2020-05-18;11;17;17
2020-05-18;12;21;21
2020-05-18;13;21;21
2020-05-18;14;23;23
2020-05-18;15;16;15
2020-05-18;16;3;3
2020-05-18;17;2;2
2020-05-18;22;1;1
2020-05-19;7;1;1
2020-05-19;10;14;14
2020-05-19;11;25;25
2020-05-19;12;23;22
2020-05-19;13;49;48
2020-05-19;14;51;51
2020-05-19;15;49;49
2020-05-19;16;10;10
2020-05-19;17;1;1
2020-05-19;18;1;1
2020-05-19;19;1;1
2020-05-19;20;1;1
2020-05-19;21;4;4
2020-05-19;22;1;1
2020-05-19;23;4;4
2020-05-20;0;12;12
2020-05-20;1;5;5
2020-05-20;2;4;3
2020-05-20;3;6;6
2020-05-20;4;1;1
2020-05-20;5;2;2
2020-05-20;6;58;57
2020-05-20;7;712;707
2020-05-20;8;743;737
2020-05-20;9;841;831
2020-05-20;10;960;952
2020-05-20;11;1000;988
2020-05-20;12;1072;1058
2020-05-20;13;978;971
2020-05-20;14;993;987
2020-05-20;15;917;909
2020-05-20;16;931;920
2020-05-20;17;946;928
2020-05-20;18;947;931
2020-05-20;19;558;553
2020-05-20;20;188;184
2020-05-20;21;323;318
2020-05-20;22;273;272
2020-05-20;23;142;140
2020-05-21;0;28;28
2020-05-21;1;7;7
2020-05-21;2;3;3
2020-05-21;3;3;3
2020-05-21;4;1;1
2020-05-21;6;33;33
2020-05-21;7;409;406
2020-05-21;8;554;547
2020-05-21;9;562;556
2020-05-21;10;682;674
2020-05-21;11;714;706
2020-05-21;12;738;729
2020-05-21;13;800;789
2020-05-21;14;784;771
2020-05-21;15;792;782
2020-05-21;16;726;717
2020-05-21;17;768;763
2020-05-21;18;754;747
2020-05-21;19;455;447
2020-05-21;20;164;161
2020-05-21;21;295;295
2020-05-21;22;275;274
2020-05-21;23;153;148
2020-05-22;0;21;21
2020-05-22;1;5;5
2020-05-22;2;3;3
2020-05-22;3;3;3
2020-05-22;6;31;31
2020-05-22;7;367;365
2020-05-22;8;451;447
2020-05-22;9;533;531
2020-05-22;10;815;806
2020-05-22;11;1042;1030
2020-05-22;12;986;972
2020-05-22;13;969;956
2020-05-22;14;1094;1072
2020-05-22;15;963;950
2020-05-22;16;949;926
2020-05-22;17;904;889
2020-05-22;18;777;767
2020-05-22;19;406;402
2020-05-22;20;157;155
2020-05-22;21;285;281
2020-05-22;22;243;239
2020-05-22;23;55;55
2020-05-23;0;2;2
2020-05-23;9;2;2
2020-05-23;10;4;4
2020-05-23;11;20;19
2020-05-23;12;27;27
2020-05-23;13;21;19
2020-05-23;14;25;25
2020-05-23;15;15;15
2020-05-23;16;18;18
2020-05-23;17;4;4
2020-05-24;0;1;1
2020-05-25;13;1;1
2020-05-25;21;1;1
2020-05-26;0;1;1
2020-05-26;12;1;1
2020-05-26;13;3;3
2020-05-26;14;2;2
2020-05-26;16;1;1
2020-05-26;17;1;1
2020-05-26;18;1;1
2020-05-26;19;2;2
2020-05-26;20;2;2
2020-05-26;21;10;10
2020-05-26;22;9;9
2020-05-26;23;7;7
2020-05-27;0;11;11
2020-05-27;1;3;3
2020-05-27;3;1;1
2020-05-27;4;1;1
2020-05-27;5;4;4
2020-05-27;6;133;133
2020-05-27;7;1151;1137
2020-05-27;8;861;854
2020-05-27;9;814;805
2020-05-27;10;891;876
2020-05-27;11;1042;1031
2020-05-27;12;1102;1086
2020-05-27;13;954;943
2020-05-27;14;930;922
2020-05-27;15;742;734
2020-05-27;16;731;722
2020-05-27;17;860;845
2020-05-27;18;1021;1015
2020-05-27;19;1117;1108
2020-05-27;20;743;735
2020-05-27;21;404;401
2020-05-27;22;232;229
2020-05-27;23;86;86
2020-05-28;0;11;11
2020-05-28;1;1;1
2020-05-28;3;1;1
2020-05-28;4;1;1
2020-05-28;5;2;2
2020-05-28;6;76;76
2020-05-28;7;747;740
2020-05-28;8;696;690
2020-05-28;9;561;556
2020-05-28;10;656;645
2020-05-28;11;716;709
2020-05-28;12;743;740
2020-05-28;13;785;774
2020-05-28;14;750;746
2020-05-28;15;686;679
2020-05-28;16;618;615
2020-05-28;17;699;691
2020-05-28;18;793;781
2020-05-28;19;929;911
2020-05-28;20;619;609
2020-05-28;21;343;336
2020-05-28;22;174;173
2020-05-28;23;52;52
2020-05-29;0;6;6
2020-05-29;1;3;3
2020-05-29;5;1;1
2020-05-29;6;60;60
2020-05-29;7;636;630
2020-05-29;8;676;674
2020-05-29;9;671;666
2020-05-29;10;760;754
2020-05-29;11;983;976
2020-05-29;12;897;887
2020-05-29;13;977;964
